10,1,73,4,21,"__init__@26-46@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","__init__","__init__( self , id_pedido : int , plato : str , tiempo_prep : float )",26,46
10,4,75,2,17,"cambiar_estado@48-64@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","cambiar_estado","cambiar_estado( self , nuevo_estado : str )",48,64
22,1,143,1,32,"__init__@70-101@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","__init__","__init__( self )",70,101
4,1,22,1,5,"generar_id_pedido@103-107@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","generar_id_pedido","generar_id_pedido( self )",103,107
11,1,84,2,18,"registrar_completado@109-126@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","registrar_completado","registrar_completado( self , pedido : Pedido )",109,126
5,1,29,1,6,"registrar_descartado@128-133@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","registrar_descartado","registrar_descartado( self )",128,133
18,2,135,1,21,"imprimir_resumen@135-155@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","imprimir_resumen","imprimir_resumen( self )",135,155
4,1,47,3,4,"__init__@161-164@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","__init__","__init__( self , nombre : str , sistema : SistemaDelivery )",161,164
25,8,208,1,36,"run@166-201@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","run","run( self )",166,201
3,1,32,3,3,"__init__@207-209@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","__init__","__init__( self , nombre : str , sistema : SistemaDelivery )",207,209
19,8,142,1,26,"run@211-236@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","run","run( self )",211,236
3,1,32,3,3,"__init__@242-244@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","__init__","__init__( self , nombre : str , sistema : SistemaDelivery )",242,244
16,5,114,1,22,"run@246-267@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","run","run( self )",246,267
4,1,35,2,4,"__init__@273-276@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","__init__","__init__( self , sistema : SistemaDelivery )",273,276
16,3,111,1,22,"run@278-299@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M4\Código\Gemini 3.1 Pro\simulacion_delivery.py","run","run( self )",278,299
