2,1,25,1,3,"_to_grayscale@24-26@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\backend.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\backend.py","_to_grayscale","_to_grayscale( image : np . ndarray )",24,26
3,1,37,1,4,"_detect_edges@29-32@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\backend.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\backend.py","_detect_edges","_detect_edges( image : np . ndarray )",29,32
2,1,25,1,3,"_apply_blur@35-37@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\backend.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\backend.py","_apply_blur","_apply_blur( image : np . ndarray )",35,37
3,1,33,1,4,"_equalize@40-43@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\backend.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\backend.py","_equalize","_equalize( image : np . ndarray )",40,43
4,2,40,3,17,"process@57-73@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\backend.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\backend.py","process","process( self , image : np . ndarray , operation : str )",57,73
2,1,11,0,8,"get_backend@76-83@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\backend.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\backend.py","get_backend","get_backend( )",76,83
2,1,23,1,3,"_mean@23-25@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\metrics.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\metrics.py","_mean","_mean( values : list [ float ] )",23,25
7,1,44,1,8,"_summarize@28-35@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\metrics.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\metrics.py","_summarize","_summarize( times : list [ float ] )",28,35
5,1,55,1,6,"__init__@41-46@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\metrics.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\metrics.py","__init__","__init__( self )",41,46
12,1,68,5,20,"record@48-67@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\metrics.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M6\Codigo_IA_generado\core\metrics.py","record","record( self , image_name : str , backend : str , operation : str , elapsed_ms : float , )",48,67
