3,1,13,1,3,"Asset::Asset@35-37@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","Asset::Asset","Asset::Asset( String symbol)",35,37
1,1,8,0,1,"Asset::getSymbol@39-39@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","Asset::getSymbol","Asset::getSymbol()",39,39
3,1,16,1,3,"Asset::submitOrder@42-44@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","Asset::submitOrder","Asset::submitOrder( Order order)",42,44
3,1,14,0,3,"Asset::takeNextOrder@50-52@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","Asset::takeNextOrder","Asset::takeNextOrder()",50,52
14,2,90,1,16,"Asset::addToBook@55-70@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","Asset::addToBook","Asset::addToBook( Order order)",55,70
20,4,157,0,26,"Asset::tryMatch@79-104@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","Asset::tryMatch","Asset::tryMatch()",79,104
8,1,37,0,8,"Asset::getTransactions@106-113@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","Asset::getTransactions","Asset::getTransactions()",106,113
3,1,12,0,3,"Asset::getPendingOrderCount@115-117@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","Asset::getPendingOrderCount","Asset::getPendingOrderCount()",115,117
4,1,30,0,4,"Asset::getBuyBookSize@119-122@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","Asset::getBuyBookSize","Asset::getBuyBookSize()",119,122
4,1,30,0,4,"Asset::getSellBookSize@124-127@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M1\Codigo_IA_generado\broker\Asset.java","Asset::getSellBookSize","Asset::getSellBookSize()",124,127
