2,1,16,1,2,"hash_password@15-16@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\auth.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\auth.py","hash_password","hash_password( password : str )",15,16
2,1,22,2,2,"verify_password@19-20@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\auth.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\auth.py","verify_password","verify_password( plain : str , hashed : str )",19,20
9,3,82,2,9,"create_access_token@23-31@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\auth.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\auth.py","create_access_token","create_access_token( data : dict , expires_delta : Optional [ timedelta ] = None )",23,31
21,5,121,1,27,"get_current_user@34-60@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\auth.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\auth.py","get_current_user","get_current_user( credentials : HTTPAuthorizationCredentials = Depends ( security )",34,60
10,3,72,2,11,"authenticate_user@63-73@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\auth.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\auth.py","authenticate_user","authenticate_user( username : str , password : str )",63,73
3,1,28,1,3,"__init__@24-26@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\cleaner.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\cleaner.py","__init__","__init__( self )",24,26
11,3,58,1,12,"run@28-39@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\cleaner.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\cleaner.py","run","run( self )",28,39
32,6,117,1,33,"_cleanup@41-73@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\cleaner.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\cleaner.py","_cleanup","_cleanup( self )",41,73
2,1,12,1,2,"stop@75-76@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\cleaner.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\cleaner.py","stop","stop( self )",75,76
4,1,16,0,4,"start_cleaner@82-85@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\cleaner.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\cleaner.py","start_cleaner","start_cleaner( )",82,85
5,2,22,0,5,"stop_cleaner@88-92@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\cleaner.py","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M2\Codigo_IA_Generado\backend\cleaner.py","stop_cleaner","stop_cleaner( )",88,92
